time,x,y,z,x^,y^,z^,x^^,y^^,z^^,phi,theta,psi,phi^,theta^,psi^,phi^^,theta^^,psi^^
21.2513,0.7504883,0.659668,-0.2492676,-0.898258348,-0.253855229,1.176522695,-68.73270043,-24.31052247,30.26268137,-0.1576032,-0.1227839,-0.1001819,1.575718856,-2.308608618,0.183223355,0.482360652,4.650890656,41.285518
21.3013,0.7060547,0.6516113,-0.1884766,-0.888672,-0.161134,1.21582,0.191726967,1.854424579,0.785946091,-0.1417207,-0.217468,-0.08246681,0.31765,-1.893682,0.3543018,-25.16137712,8.298532366,3.421568893
21.3513,0.7470703,0.6635742,-0.2687988,0.820312,0.239258,-1.606444,34.17968,8.00784,-56.44528,-0.1912008,-0.185703,-0.1197296,-0.989602,0.6353,-0.7452558,-26.14504,50.57964,-21.991152
21.40131,0.6201172,0.6572266,-0.1347656,-2.538554289,-0.126926615,2.680127974,-67.163893,-7.322227848,85.71429663,-0.2559525,-0.2785546,-0.08735373,-1.294775045,-1.856660668,0.647387922,-6.102240452,-49.82924751,27.84730499
21.45131,0.637207,0.6599121,-0.1672363,0.341796,0.05371,-0.649414,57.60700578,3.612732294,-66.59083949,-0.4007276,-0.3885103,-0.09040806,-2.895502,-2.199114,-0.0610866,-32.0145391,-6.849066643,-14.16949045
21.50131,0.6081543,0.6442871,-0.1325684,-0.581054,-0.3125,0.693358,-18.457,-7.3242,26.85544,-0.498466,-0.1160644,-0.2828306,-1.954768,5.448918,-3.8484508,18.81468,152.96064,-75.747284
21.55132,0.6416016,0.6594238,-0.09814453,0.668812238,0.302673465,0.688339732,24.99232629,12.3010091,-0.10034529,-0.6597345,-0.04276057,-0.4355469,-3.224725055,1.465783443,-3.053715257,-25.39406229,-79.64676178,15.89153255
21.60132,0.666748,0.6711426,-0.1933594,0.502928,0.234376,-1.9042974,-3.317684751,-1.365949306,-51.85274264,-0.7281514,-0.007330383,-0.5687156,-1.368338,0.70860374,-2.663374,37.1277411,-15.14359407,7.806825139
21.65132,0.6728516,0.6928711,-0.1259766,0.122072,0.43457,1.347656,-7.61712,4.00388,65.039068,-0.8185594,-0.4703662,-0.6304129,-1.80816,-9.26071634,-1.233946,-8.79644,-199.3864016,28.58856
21.70132,0.6806641,0.7695313,-0.1003418,0.15625,1.533204,0.512696,0.68356,21.97268,-16.6992,-0.7788532,-0.462425,-0.5736024,0.794124,0.158824,1.13621,52.04568,188.3908068,47.40312
21.75133,0.6442871,0.7712402,-0.1259766,-0.727394521,0.034171166,-0.512593481,-17.66935655,-29.97466175,-20.50168929,-0.7971792,-0.7715228,-0.3243694,-0.366446711,-6.180719856,4.983663267,-23.20677286,-126.765524,76.93367861
21.80133,0.6408691,0.8518066,-0.006835938,-0.06836,1.611328,2.38281324,13.18069042,31.54313668,57.90813443,-0.842994,-0.8258898,-0.3347542,-0.916296,-1.08734,-0.207696,-10.99698579,101.8675971,-103.8271853
21.85133,0.5578613,0.8400879,0.005859375,-1.660156,-0.234374,0.25390626,-31.83592,-36.91404,-42.5781396,-0.9053023,-0.8857546,-0.1551598,-1.246166,-1.197296,3.591888,-6.5974,-2.19912,75.99168
21.90134,0.6269531,0.8808594,-0.05957032,1.381559688,0.815266947,-1.308332234,60.82214933,20.98862121,-31.23852217,-0.9108001,-0.9950995,-0.1172861,-0.109934013,-2.186460708,0.757322535,22.72009572,-19.77933829,-56.6799733
21.95134,0.5439453,0.902588,-0.007324218,-1.660156,0.434572,1.04492204,-60.83431376,-7.613898932,47.06508547,-0.8906415,-1.065349,-0.02504547,0.403172,-1.40499,1.8448126,10.26212026,15.62941416,21.74980129
22.00134,0.5488281,0.8828125,-0.04711914,0.097656,-0.39551,-0.79589844,35.15624,-16.60164,-36.8164096,-0.8185594,-0.9999864,0.04337143,1.441642,1.307252,1.368338,20.7694,54.24484,-9.529492
22.05135,0.510498,0.9135742,-0.06811523,-0.76644871,0.615110978,-0.419837832,-17.27863848,20.20837788,7.51970821,-0.6872234,-0.8112291,0.1093449,2.626194761,3.774391122,1.319205559,23.68631796,49.33291585,-0.982452332
22.10135,0.4855957,0.8950195,-0.08300781,-0.498046,-0.371094,-0.2978516,5.368054205,-19.72409956,2.439724649,-0.5674938,-0.6835582,0.1453859,2.394592,2.553418,0.72082,-4.632055221,-24.41946244,-11.96771118
22.15135,0.5126953,0.8947753,-0.09057617,0.541992,-0.004884,-0.1513672,20.80076,7.3242,2.929688,-0.3597996,-0.4948008,0.1545489,4.153884,3.775148,0.18326,35.18584,24.4346,-10.7512
22.20135,0.5244141,0.8183594,-0.1071777,0.234376,-1.528318,-0.3320306,-6.15232,-30.46868,-3.613268,-0.2168572,-0.3243694,0.1117883,2.858848,3.408628,-0.855212,-25.90072,-7.3304,-20.76944
22.25136,0.5334473,0.8593751,-0.03613281,0.180627874,0.82014997,1.420613677,-1.074747562,46.95996741,35.04587637,-0.08552113,-0.3701843,0.09224065,2.626196161,-0.916114777,-0.390874825,-4.652106363,-86.47756003,9.284886522
22.30136,0.527832,0.8496093,-0.06958008,-0.112306,-0.195316,-0.6689454,-5.858677489,-20.3093194,-41.79118155,-0.02015855,-0.2596177,0.004276057,1.3072516,2.211332,-1.75929186,-26.37889122,62.54893554,-27.3683407
22.35136,0.5771484,0.7785645,-0.06958008,0.986328,-1.420896,0,21.97268,-24.5116,13.378908,0.04520403,-0.4795292,-0.0299324,1.3072516,-4.39823,-0.68416914,0,-132.19124,21.5024544
22.40137,0.5922852,0.8347168,-0.0559082,0.302675465,1.122821436,0.273382923,-13.67031664,50.86417588,5.466565155,0.04092797,-0.4196644,-0.03420845,-0.085504099,1.197056589,-0.085503899,-27.84954407,111.8833551,11.97091063
22.45137,0.567627,0.8066406,-0.1135254,-0.493164,-0.561524,-1.152344,-15.9167893,-33.68690871,-28.51453847,0.00122173,-0.4557055,-0.02321288,-0.7941248,-0.720822,0.2199114,-14.17241402,-38.35757177,6.108305984
22.50137,0.5302734,0.8144531,-0.1481934,-0.747072,0.15625,-0.69336,-5.07816,14.35548,9.17968,-0.04092797,-0.5253441,0.04948008,-0.842994,-1.392772,1.4538592,-0.977384,-13.439,24.678956
22.55138,0.4812012,0.8342285,-0.1728516,-0.98124775,0.395428914,-0.493065387,-4.682578493,4.78262176,4.005091243,-0.04642576,-0.2199115,0.1356121,-0.109933813,6.107430514,1.722295941,14.65827208,149.9740555,5.367661284
22.60138,0.5383301,0.8459473,-0.1835938,1.142578,0.234376,-0.214844,42.47651501,-3.221058284,5.564427738,-0.04092797,-0.3029892,0.1325578,0.1099558,-1.661554,-0.061086,4.397792265,-155.3796903,-35.66763882
22.65138,0.487793,0.8281249,-0.182373,-1.010742,-0.356448,0.024416,-43.0664,-11.81648,4.7852,-0.0158825,-0.158825,0.1148427,0.5009094,2.883284,-0.354302,7.819072,90.89676,-5.86432
22.70139,0.5124512,0.8217773,-0.2067871,0.493065387,-0.126926615,-0.488184363,30.07013371,4.589509804,-10.24995727,0.009162978,-0.1093449,0.09529497,0.500809398,0.989404119,-0.390876425,-0.001999638,-37.87002361,-0.731342226
22.75139,0.480957,0.826416,-0.1723633,-0.629884,0.092774,0.688476,-22.45898774,4.394012294,23.53320726,0.03298672,-0.1795944,0.07880162,0.47647484,-1.40499,-0.329867,-0.486691162,-47.88788238,1.220188494
22.80139,0.4914551,0.8129883,-0.1953125,0.209962,-0.268554,-0.458984,16.79692,-7.22656,-22.9492,0.05497787,0.02748894,0.07086037,0.439823,4.1416668,-0.158825,-0.7330368,110.933136,3.42084
22.85139,0.5244141,0.8156738,-0.189209,0.65918,0.05371,0.12207,8.98436,6.44528,11.62108,0.08857546,-0.02626721,0.02076942,0.6719518,-1.075123,-1.001819,4.642576,-104.335796,-16.85988
22.9014,0.4729004,0.8117676,-0.1599121,-1.030067986,-0.078108378,0.585820836,-33.77820409,-2.635840398,9.273162084,0.07941248,-0.02504547,-0.05436701,-0.183222955,0.024429914,-1.502428114,-17.10007509,21.98666095,-10.01018025
22.9514,0.5021973,0.8234863,-0.1494141,0.585938,0.234374,0.20996,32.32011973,6.249647566,-7.517216717,0.09101892,0.1288926,-0.02138028,0.2321288,3.0787614,0.6597346,8.307035108,61.08662972,43.24325429
23.0014,0.5720215,0.8076172,-0.1779785,1.396484,-0.317382,-0.571288,16.21092,-11.03512,-15.62496,0.09101892,0.1423316,-0.1227839,0,0.26878,-2.0280724,-4.642576,-56.199628,-53.75614
23.05141,0.5339355,0.8256835,-0.1662598,-0.761567686,0.361253749,0.234327135,-43.15240325,13.57000098,16.10908088,0.08491027,0.007330383,-0.1362229,-0.12214857,-2.699484443,-0.268726255,-2.442482909,-59.35341818,35.17988693
23.10141,0.5561523,0.8134766,-0.1804199,0.444336,-0.244138,-0.283202,24.11807373,-12.10783499,-10.35058269,0.09224065,-0.008552114,-0.104458,0.1466076,-0.31764994,0.635298,5.375123406,47.63669006,18.08048509
23.15141,0.59375,0.8291015,-0.1828613,0.751954,0.312498,-0.048828,6.15236,11.13272,4.68748,0.09651671,0.02321288,-0.09590584,0.0855212,0.63529988,0.1710432,-1.221728,19.0589964,-9.285096
23.20142,0.5852051,0.8183594,-0.1708984,-0.170863827,-0.21479904,0.239210158,-18.45266601,-10.54383204,5.759611237,0.09773844,-0.06047566,-0.1020145,0.024429714,-1.673436113,-0.12214877,-1.221585402,-46.16548676,-5.862666872
23.25142,0.5588379,0.8144531,-0.1796875,-0.527344,-0.078126,-0.175782,-7.129603455,2.733460804,-8.299843159,0.09590584,-0.1362229,-0.01527163,-0.036652,-1.5149448,1.7348574,-1.221634281,3.169826256,37.1401234
23.30142,0.5339355,0.8208008,-0.1567383,-0.498048,0.126954,0.458984,0.58592,4.1016,12.69532,0.08918633,-0.04948008,0.03298672,-0.1343902,1.7348564,0.965167,-1.954764,64.996024,-15.393808
23.35143,0.5383301,0.8132324,-0.1279297,0.087874425,-0.151337732,0.576056789,11.71610528,-5.564721705,2.340987575,0.01160644,-0.1863139,0.09651671,-1.551287542,-2.736129174,1.270345731,-28.33228039,-89.40183112,6.102354146
23.40143,0.5661621,0.817627,-0.1875,0.55664,0.087892,-1.191406,9.375311498,4.784594649,-35.34925577,-0.007941248,-0.0720821,0.04337143,-0.39095376,2.284636,-1.0629056,23.20667565,100.4153035,-46.66502662
23.45143,0.4924316,0.7705078,-0.1674805,-1.47461,-0.942384,0.40039,-40.625,-20.60552,31.83592,-0.1136209,-0.1887574,0.004886922,-2.11359304,-2.333506,-0.76969016,-34.4527856,-92.36284,5.8643088
23.50143,0.5439453,0.7753906,-0.1767578,1.030274,0.097656,-0.185546,50.09768,20.8008,-11.71872,-0.1502728,0.03909538,-0.02932153,-0.733038,4.5570556,-0.68416904,27.6111008,137.811232,1.7104224
23.55144,0.4179687,0.8461913,-0.223877,-2.519028194,1.415730854,-0.942195561,-70.97184952,26.35622583,-15.12996522,-0.1832596,0.1789835,-0.04825835,-0.659604079,2.797202959,-0.378660668,1.468384739,-35.19001481,6.108945654
23.60144,0.5976563,0.8432617,-0.1911621,3.593752,-0.058592,0.654298,122.2556039,-29.48645708,31.92987122,-0.1563815,0.03665191,-0.06841691,0.537562,-2.8466318,-0.4031712,23.94332158,-112.8766952,-0.490210643
23.65144,0.5529785,0.8400879,-0.2087402,-0.893556,-0.063476,-0.351562,-89.74616,-0.09768,-20.1172,-0.1276708,-0.1783727,-0.1007928,0.574214,-4.3004922,-0.6475178,0.73304,-29.077208,-4.886932
23.70145,0.5048828,0.814209,-0.199707,-0.961721656,-0.517474505,0.180627874,-1.363040505,-9.078154471,10.64166915,-0.1001819,-0.1826487,-0.08246681,0.549668066,-0.085502899,0.366446511,-0.490820508,84.28292943,20.27523117
23.75145,0.5454102,0.8117676,-0.1669922,0.810548,-0.048828,0.654296,35.44539311,9.372930102,9.473362511,-0.05070182,-0.09712757,-0.0421497,0.9896016,1.7104226,0.8063422,8.798670672,35.91850999,8.797913786
23.80145,0.5393066,0.854248,-0.1608887,-0.122072,0.849608,0.12207,-18.6524,17.96872,-10.64452,-0.02260201,-0.04825835,-0.02687807,0.5619962,0.9773844,0.3054326,-8.552108,-14.660764,-10.018192
23.85146,0.550293,0.8464355,-0.190918,0.219684063,-0.156218756,-0.600465907,6.833754513,-20.11251262,-14.44782857,-0.02504547,-0.05131268,-0.03298672,-0.048859428,-0.061074385,-0.12214857,-12.21466963,-20.7650227,-8.549913423
23.90146,0.5085449,0.7832031,-0.1816406,-0.834962,-1.264648,0.185548,-21.09292126,-22.16858488,15.72027814,-0.0280998,-0.1032362,-0.01893682,-0.0610866,-1.0384704,0.280998,-0.244543438,-19.5479203,8.062931406
23.95146,0.5336914,0.8500977,-0.1257324,0.50293,1.337892,1.118164,26.75784,52.0508,18.65232,-0.01160644,-0.03237586,0.02321288,0.3298672,1.4172068,0.842994,7.819076,49.113544,11.23992
24.00146,0.5166016,0.8210449,-0.1970215,-0.341796,-0.581056,-1.425782,-16.89452,-38.37896,-50.87892,-0.003665192,-0.02199115,-0.003665192,0.15882496,0.2076942,-0.53756144,-3.4208448,-24.190252,-27.6111088
24.05147,0.501709,0.802002,-0.1704102,-0.297792442,-0.380781844,0.532119576,0.879895191,4.004682191,39.15020148,-0.006719518,-0.06291912,-0.01710423,-0.061074305,-0.818395721,-0.268727015,-4.397105882,-20.51769488,5.375613385
24.10147,0.5546875,0.8620605,-0.1333008,1.05957,1.20117,0.742188,27.14724883,31.63903687,4.201368478,0.02260201,-0.02321288,-0.002443461,0.58643056,0.7941248,0.29321538,12.9500973,32.25041042,11.23884789
24.15147,0.5112305,0.8393554,-0.1904297,-0.86914,-0.454102,-1.142578,-38.5742,-33.10544,-37.69532,0.008552114,-0.1508837,-0.02076942,-0.28099792,-2.5534164,-0.36651918,-17.3485696,-66.950824,-13.1946912
24.20148,0.519043,0.8237305,-0.1982422,0.156218756,-0.312435513,-0.156218756,20.50307451,2.832763189,19.72324023,0.03420845,-0.08063421,-0.02443461,0.513024115,1.404708858,-0.073289142,15.87726525,79.14667583,5.863428071
24.25148,0.5649414,0.8850097,-0.1569824,0.917968,1.225584,0.825196,15.23498488,30.76039026,19.62829512,0.07696902,-0.1942551,-0.00122173,0.8552114,-2.2724178,0.4642576,6.843745696,-73.54253316,10.75093484
24.30148,0.5568848,0.8569337,-0.2531738,-0.161132,-0.56152,-1.923828,-21.582,-35.74208,-54.98048,0.1252274,-0.2296853,0.03237586,0.9651676,-0.708604,0.6719518,2.199124,31.276276,4.153884
24.35149,0.5539551,0.8068848,-0.2331543,-0.058582284,-1.000777844,0.400309938,2.050584212,-8.783400209,46.47346407,0.1582141,-0.2968805,0.1747075,0.65960208,-1.343635273,2.846063587,-6.110088391,-12.69808584,43.47354104
24.40149,0.5178223,0.8222656,-0.1657715,-0.722656,0.307616,1.347656,-13.28147433,26.16787689,18.94692124,0.1789835,-0.153938,0.1508837,0.415388,2.85885,-0.476476,-4.884281592,84.04970546,-66.45079175
24.45149,0.5168457,0.8315429,-0.2009277,-0.019532,0.185546,-0.703124,14.06248,-2.4414,-41.0156,0.1484403,0.02260201,0.0983493,-0.610864,3.5308002,-1.050688,-20.52504,13.439004,-11.48424
24.5015,0.5317383,0.8041992,-0.2282715,0.297792442,-0.546764647,-0.546766647,6.345219786,-14.64328428,3.126521762,0.1350012,0.01160644,0.03604105,-0.268728254,-0.219867427,-1.245915817,6.841346644,-74.99835286,-3.903775582
24.5515,0.5085449,0.7836914,-0.2397461,-0.463868,-0.410156,-0.229492,-15.23320883,2.732172941,6.345492933,0.09285152,-0.1985312,0.007330383,-0.8429936,-4.2027528,-0.57421334,-11.48530691,-79.65770747,13.43404954
24.6015,0.4904785,0.7873535,-0.2268066,-0.361328,0.073242,0.25879,2.0508,9.66796,9.76564,0.1014036,-0.03909538,0.01343904,0.1710416,3.1887164,0.12217314,20.280704,147.829384,13.9277296
24.6515,0.4846191,0.8100586,-0.2067871,-0.117188,0.454102,0.40039,4.8828,7.6172,2.832,0.07696902,0.1734857,-0.05314527,-0.4886916,4.2516216,-1.3316862,-13.194664,21.258104,-29.0771868
24.70151,0.5788574,0.8371582,-0.2194824,1.884389122,0.541883623,-0.253855229,40.02353774,1.755281409,-13.08228812,0.06291912,0.122173,-0.08796459,-0.280941812,-1.02604879,-0.696247151,4.154164934,-105.5323013,12.70623974
24.75151,0.5141602,0.8383788,-0.3095703,-1.293944,0.024412,-1.801758,-63.56666244,-10.34943247,-30.95805542,0.04459316,0.05253441,-0.08124508,-0.3665192,-1.3927718,0.1343902,-1.711547767,-7.334460195,16.61274701
24.80151,0.5234375,0.7849121,-0.265625,0.185546,-1.069334,0.878906,29.5898,-21.87492,53.61328,0.04153884,-0.04948008,-0.06597345,-0.0610864,-2.0402898,0.3054326,6.108656,-12.95036,3.420848
24.85152,0.4941406,0.7602539,-0.2265625,-0.585820836,-0.493065387,0.781093781,-15.42425187,11.52306765,-1.955853204,0.07452556,0.1362229,0.07941248,0.65960248,3.713316937,2.907137173,14.41089541,115.0491249,52.02368671
24.90152,0.5500488,0.7988281,-0.2077637,1.118164,0.771484,0.375976,34.07969672,25.29098774,-8.102355625,0.08979719,0.2351831,0.05253441,0.3054326,1.979204,-0.5375614,-7.08339759,-34.68225873,-68.89397145
24.95152,0.527832,0.798584,-0.1779785,-0.444336,-0.004882,0.595704,-31.25,-15.52732,4.39456,-0.0421497,-0.1026254,0.00122173,-2.6389378,-6.75617,-1.0262536,-58.887408,-174.70748,-9.773844
25.00153,0.5463867,0.7907715,-0.2058105,0.371019796,-0.156218756,-0.556528694,16.30385515,-3.026129899,-23.04004588,-0.09773844,-0.07024951,-0.02871067,-1.11155249,0.647388322,-0.598528294,30.54159789,148.0415581,8.552795554
25.05153,0.5378418,0.7844238,-0.1923828,-0.170898,-0.126954,0.268554,-10.83835592,0.585295125,16.50165389,-0.2015855,-0.1350012,-0.06780604,-2.0769412,-1.2950338,-0.7819074,-19.30777421,-38.84844245,-3.667582113
25.10153,0.5256348,0.8054199,-0.2412109,-0.24414,0.419922,-0.976562,-1.46484,10.93752,-24.90232,-0.1808161,-0.0561996,-0.01038471,0.415388,1.576032,1.1484266,49.846584,57.421316,38.60668
25.15154,0.5527344,0.8427734,-0.2788086,0.541883623,0.746920616,-0.751803639,15.717329,6.538664585,4.494268361,-0.1062905,-0.09468412,0.01343904,1.490213957,-0.769536493,0.476379724,21.4922207,-46.90198946,-13.43824987
25.20154,0.5129395,0.8376465,-0.2631836,-0.795898,-0.102538,0.3125,-26.75563247,-16.98917232,21.28607279,-0.03359759,-0.1863139,0.02015855,1.4538582,-1.8325956,0.1343902,-0.727115144,-21.26118215,-6.839790481
25.25154,0.5144043,0.8410645,-0.2539063,0.029296,0.06836,0.185546,16.50388,3.41796,-2.53908,0.01954769,-0.1105666,0.03787364,1.0629056,1.514946,0.3543018,-7.819052,66.950832,4.398232
25.30154,0.5114746,0.8269043,-0.2526855,-0.058594,-0.283204,0.024416,-1.7578,-7.03128,-3.2226,0.04276057,-0.1740966,-0.006719518,0.4642576,-1.2706,-0.89186316,-11.97296,-55.71092,-24.9232992
25.35155,0.5068359,0.8244629,-0.2478027,-0.092755449,-0.048818236,0.097636473,-0.68309236,4.686777917,1.464116631,0.05253441,-0.1569924,-0.01832596,0.195437712,0.342015597,-0.232082424,-5.375322686,32.24586277,13.19297613
25.40155,0.4916992,0.8212891,-0.2404785,-0.302734,-0.063476,0.146484,-4.199571022,-0.293155273,0.976950546,0.05009095,-0.1368338,-0.00122173,-0.0488692,0.403172,0.3420846,-4.886138249,1.223128062,11.48334047
25.45155,0.5119629,0.840332,-0.3164063,0.405274,0.380858,-1.518556,14.16016,8.88668,-33.3008,0.1240056,0.01649336,-0.01099557,1.478293,3.0665432,-0.1954768,30.543244,53.267424,-10.751228
25.50156,0.4724121,0.8198242,-0.3427734,-0.790857828,-0.410073985,-0.527236553,-23.917853,-15.81547661,19.82242446,0.1887574,-0.01771509,-0.1154535,1.294777045,-0.684032194,-2.088740852,-3.669585191,-74.99650857,-37.85770949
25.55156,0.5512695,0.8251953,-0.2265625,1.577148,0.107422,2.324218,47.36011657,10.3499197,57.02909105,0.1899791,0.000610865,-0.086132,0.024434,0.366519104,0.58643,-25.40686089,21.01102595,53.50341704
25.60156,0.5344238,0.7961426,-0.2209473,-0.336914,-0.581054,0.112304,-38.28124,-13.76952,-44.23828,0.1643227,0.04642576,-0.0280998,-0.513128,0.916297896,1.160644,-10.75124,10.99557584,11.48428
25.65157,0.5209961,0.8098145,-0.2502441,-0.2685003,0.273383323,-0.585818836,1.368000401,17.0853294,-13.95966479,0.06963864,0.1551598,0.01954769,-1.893302539,2.174245951,0.952759248,-27.5979712,25.15393031,-4.156863664
25.70157,0.5234375,0.784668,-0.2790527,0.048828,-0.50293,-0.576172,6.346565999,-15.52626647,0.192936725,0.06169739,0.1863139,0.03420845,-0.158825,0.623082,0.2932152,34.68955079,-31.02327902,-13.19088096
25.75157,0.5092773,0.8081055,-0.263916,-0.283204,0.46875,0.302734,-6.64064,19.4336,17.57812,0.03604105,0.1123992,-0.001832596,-0.5131268,-1.478294,-0.72082092,-7.086036,-42.02752,-20.2807224
25.80157,0.5026855,0.7929688,-0.2756348,-0.131836,-0.302734,-0.234376,3.02736,-15.42968,-10.7422,0.04703663,0.09285152,-0.02138028,0.2199116,-0.3909536,-0.39095368,14.660768,21.746808,6.5973448
25.85158,0.5014648,0.8046875,-0.2619629,-0.024409118,0.234327135,0.273383323,2.148108015,10.73907488,10.15315584,0.03298672,0.1160644,-0.03848451,-0.280942012,0.464164767,-0.342016197,-10.01506922,17.09894755,0.978553954
25.90158,0.5551758,0.8056641,-0.2495117,1.07422,0.019532,0.249024,21.97258236,-4.295902691,-0.487186467,0.01710423,0.117897,-0.01771509,-0.3176498,0.036652,0.4153884,-0.734155768,-8.550255341,15.14809194
25.95158,0.5427246,0.7854004,-0.269043,-0.249024,-0.405274,-0.390626,-26.46488,-8.49612,-12.793,0.0122173,0.06047566,0.01649336,-0.0977386,-1.1484268,0.684169,4.398224,-23.701576,5.375612
26.00159,0.46875,0.7978516,-0.1738281,-1.479196161,0.248974205,1.903917217,-24.59852351,13.08234763,45.88168799,0.08002335,0.3622431,0.02138028,1.35584983,6.034141972,0.097718856,29.06595541,143.6226509,-11.72665754
26.05159,0.590332,0.8151855,-0.2785645,2.43164,0.346678,-2.094728,78.21672322,1.954075897,-79.97290433,0.01099557,0.3646865,0.06291912,-1.3805556,0.048868,0.8307768,-54.7281086,-119.7054794,14.66115888
26.10159,0.6140137,0.7888184,-0.3110352,0.473634,-0.527342,-0.649414,-39.16012,-17.4804,28.90628,-0.06291912,-0.108734,0.003054326,-1.4782938,-9.46841,-1.19729588,-1.954764,-190.34556,-40.5614536
